"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"70","18.081235","157.240.195.56","10.9.2.177","TLSv1.2","824","9632","Application Data"
"71","18.187310","10.9.2.177","157.240.195.56","TLSv1.2","150","1722","Application Data"
"72","18.211379","10.9.2.177","157.240.195.56","TLSv1.2","162","1818","Application Data"
"73","18.347111","157.240.195.56","10.9.2.177","TLSv1.2","149","10402","Application Data"
"74","19.354400","157.240.195.56","10.9.2.177","TLSv1.2","133","10497","Application Data"
"75","19.813976","157.240.195.56","10.9.2.177","TLSv1.2","131","10576","Application Data"
"76","20.684913","157.240.195.56","10.9.2.177","TLSv1.2","838","10653","Application Data"
"77","20.777778","10.9.2.177","157.240.195.56","TLSv1.2","150","1926","Application Data"
"78","20.811318","10.9.2.177","157.240.195.56","TLSv1.2","162","2022","Application Data"
"79","21.097849","157.240.195.56","10.9.2.177","TLSv1.2","149","11437","Application Data"
"80","22.436503","157.240.195.56","10.9.2.177","TLSv1.2","131","11532","Application Data"
"81","23.181499","157.240.195.56","10.9.2.177","TLSv1.2","824","11609","Application Data"
"82","23.259948","10.9.2.177","157.240.195.56","TLSv1.2","150","2130","Application Data"
"83","23.293034","10.9.2.177","157.240.195.56","TLSv1.2","162","2226","Application Data"
"84","23.447107","157.240.195.56","10.9.2.177","TLSv1.2","149","12379","Application Data"
"85","25.497434","157.240.195.56","10.9.2.177","TLSv1.2","133","12474","Application Data"
"86","26.216392","157.240.195.56","10.9.2.177","TLSv1.2","131","12553","Application Data"
"87","30.247163","157.240.195.56","10.9.2.177","TLSv1.2","131","12630","Application Data"
"88","38.720169","10.9.2.177","157.240.195.56","TLSv1.2","124","2334","Application Data"
"89","38.919218","157.240.195.56","10.9.2.177","TLSv1.2","126","12707","Application Data"
"90","40.489049","10.9.2.177","157.240.195.56","TLSv1.2","240","2404","Application Data"
"91","40.854103","157.240.195.56","10.9.2.177","TLSv1.2","413","12779","Application Data"
"92","46.427209","157.240.195.56","10.9.2.177","TLSv1.2","133","13138","Application Data"
"93","56.563388","157.240.195.56","10.9.2.177","TLSv1.2","133","13217","Application Data"
"94","65.428607","157.240.195.56","10.9.2.177","TLSv1.2","134","13296","Application Data"
"95","66.765312","157.240.195.56","10.9.2.177","TLSv1.2","133","13376","Application Data"
